names, Prey, Predator, Growthrate, Harvest, 
//t, Prey, t, Predator, t, Growthrate, t, Harvest, 
0.310000, 1.038998e+00,0.310000, 2.048648e-01,0.310000, 9.924439e-01,0.310000, 1.246797e-01,
0.320000, 1.046100e+00,0.320000, 2.050477e-01,0.320000, 9.981899e-01,0.320000, 1.255320e-01,
0.330000, 1.053310e+00,0.330000, 2.052338e-01,0.330000, 9.999965e-01,0.330000, 1.263972e-01,
0.340000, 1.060588e+00,0.340000, 2.054230e-01,0.340000, 9.978565e-01,0.340000, 1.272705e-01,
0.350000, 1.067891e+00,0.350000, 2.056155e-01,0.350000, 9.917785e-01,0.350000, 1.281470e-01,
0.360000, 1.075178e+00,0.360000, 2.058110e-01,0.360000, 9.817863e-01,0.360000, 1.290214e-01,
0.370000, 1.082404e+00,0.370000, 2.060098e-01,0.370000, 9.679195e-01,0.370000, 1.298885e-01,
0.380000, 1.089525e+00,0.380000, 2.062117e-01,0.380000, 9.502328e-01,0.380000, 1.307430e-01,
0.390000, 1.096496e+00,0.390000, 2.064167e-01,0.390000, 9.287959e-01,0.390000, 1.315795e-01,
0.400000, 1.103271e+00,0.400000, 2.066246e-01,0.400000, 9.036935e-01,0.400000, 1.323926e-01,
0.410000, 1.109807e+00,0.410000, 2.068355e-01,0.410000, 8.750246e-01,0.410000, 1.331769e-01,
0.420000, 1.116058e+00,0.420000, 2.070492e-01,0.420000, 8.429024e-01,0.420000, 1.339270e-01,
0.430000, 1.121980e+00,0.430000, 2.072656e-01,0.430000, 8.074537e-01,0.430000, 1.346376e-01,
0.440000, 1.127530e+00,0.440000, 2.074845e-01,0.440000, 7.688183e-01,0.440000, 1.353036e-01,
0.450000, 1.132666e+00,0.450000, 2.077058e-01,0.450000, 7.271487e-01,0.450000, 1.359199e-01,
0.460000, 1.137347e+00,0.460000, 2.079293e-01,0.460000, 6.826094e-01,0.460000, 1.364816e-01,
0.470000, 1.141535e+00,0.470000, 2.081547e-01,0.470000, 6.353762e-01,0.470000, 1.369842e-01,
0.480000, 1.145194e+00,0.480000, 2.083819e-01,0.480000, 5.856354e-01,0.480000, 1.374233e-01,
0.490000, 1.148290e+00,0.490000, 2.086107e-01,0.490000, 5.335834e-01,0.490000, 1.377948e-01,
0.500000, 1.150792e+00,0.500000, 2.088407e-01,0.500000, 4.794255e-01,0.500000, 1.380950e-01,
0.510000, 1.152672e+00,0.510000, 2.090718e-01,0.510000, 4.233756e-01,0.510000, 1.383206e-01,
0.520000, 1.153905e+00,0.520000, 2.093037e-01,0.520000, 3.656549e-01,0.520000, 1.384686e-01,
0.530000, 1.154470e+00,0.530000, 2.095361e-01,0.530000, 3.064910e-01,0.530000, 1.385364e-01,
0.540000, 1.154351e+00,0.540000, 2.097686e-01,0.540000, 2.461176e-01,0.540000, 1.385221e-01,
0.550000, 1.153533e+00,0.550000, 2.100011e-01,0.550000, 1.847729e-01,0.550000, 1.384240e-01,
0.560000, 1.152008e+00,0.560000, 2.102332e-01,0.560000, 1.226989e-01,0.560000, 1.382410e-01,
0.570000, 1.149770e+00,0.570000, 2.104646e-01,0.570000, 6.014072e-02,0.570000, 1.379724e-01,
0.580000, 1.146819e+00,0.580000, 2.106951e-01,0.580000, 0.000000e+00,0.580000, 1.376183e-01,
0.610000, 1.100816e+00,0.610000, 2.135137e-01,0.610000, 0.000000e+00,0.610000, 1.320979e-01,
0.650000, 1.086902e+00,0.650000, 2.143487e-01,0.650000, 0.000000e+00,0.650000, 1.304282e-01,
0.703333, 1.068618e+00,0.703333, 2.154255e-01,0.703333, 0.000000e+00,0.703333, 1.282342e-01,
0.774444, 1.044715e+00,0.774444, 2.167967e-01,0.774444, 0.000000e+00,0.774444, 1.253658e-01,
0.845556, 1.021281e+00,0.845556, 2.181035e-01,0.845556, 0.000000e+00,0.845556, 1.225537e-01,
0.916667, 9.983123e-01,0.916667, 2.193460e-01,0.916667, 0.000000e+00,0.916667, 1.197975e-01,
0.987778, 9.758043e-01,0.987778, 2.205247e-01,0.987778, 0.000000e+00,0.987778, 1.170965e-01,
1.058889, 9.537520e-01,1.058889, 2.216398e-01,1.058889, 0.000000e+00,1.058889, 1.144502e-01,
1.080000, 9.472454e-01,1.080000, 2.219652e-01,1.080000, 2.654821e-03,1.080000, 1.136694e-01,
1.090000, 9.411573e-01,1.090000, 2.222697e-01,1.090000, 6.543988e-02,1.090000, 1.129389e-01,
1.100000, 9.387143e-01,1.100000, 2.224203e-01,1.100000, 1.279667e-01,1.100000, 1.126457e-01,
1.110000, 9.368609e-01,1.110000, 2.225703e-01,1.110000, 1.899885e-01,1.110000, 1.124233e-01,
1.120000, 9.355893e-01,1.120000, 2.227198e-01,1.120000, 2.512604e-01,1.120000, 1.122707e-01,
1.130000, 9.348905e-01,1.130000, 2.228690e-01,1.130000, 3.115408e-01,1.130000, 1.121869e-01,
1.140000, 9.347542e-01,1.140000, 2.230184e-01,1.140000, 3.705916e-01,1.140000, 1.121705e-01,
1.150000, 9.351692e-01,1.150000, 2.231680e-01,1.150000, 4.281799e-01,1.150000, 1.122203e-01,
1.160000, 9.361227e-01,1.160000, 2.233181e-01,1.160000, 4.840784e-01,1.160000, 1.123347e-01,
1.170000, 9.376009e-01,1.170000, 2.234690e-01,1.170000, 5.380664e-01,1.170000, 1.125121e-01,
1.180000, 9.395884e-01,1.180000, 2.236208e-01,1.180000, 5.899310e-01,1.180000, 1.127506e-01,
1.190000, 9.420687e-01,1.190000, 2.237739e-01,1.190000, 6.394673e-01,1.190000, 1.130482e-01,
1.200000, 9.450240e-01,1.200000, 2.239285e-01,1.200000, 6.864800e-01,1.200000, 1.134029e-01,
1.210000, 9.484348e-01,1.210000, 2.240846e-01,1.210000, 7.307834e-01,1.210000, 1.138122e-01,
1.220000, 9.522802e-01,1.220000, 2.242426e-01,1.220000, 7.722028e-01,1.220000, 1.142736e-01,
1.230000, 9.565380e-01,1.230000, 2.244026e-01,1.230000, 8.105746e-01,1.230000, 1.147846e-01,
1.240000, 9.611841e-01,1.240000, 2.245648e-01,1.240000, 8.457475e-01,1.240000, 1.153421e-01,
1.250000, 9.661932e-01,1.250000, 2.247294e-01,1.250000, 8.775826e-01,1.250000, 1.159432e-01,
1.260000, 9.715382e-01,1.260000, 2.248965e-01,1.260000, 9.059542e-01,1.260000, 1.165846e-01,
1.270000, 9.771903e-01,1.270000, 2.250663e-01,1.270000, 9.307505e-01,1.270000, 1.172628e-01,
1.280000, 9.831193e-01,1.280000, 2.252389e-01,1.280000, 9.518735e-01,1.280000, 1.179743e-01,
1.290000, 9.892934e-01,1.290000, 2.254144e-01,1.290000, 9.692400e-01,1.290000, 1.187152e-01,
1.300000, 9.956789e-01,1.300000, 2.255929e-01,1.300000, 9.827813e-01,1.300000, 1.194815e-01,
1.310000, 1.002241e+00,1.310000, 2.257746e-01,1.310000, 9.924439e-01,1.310000, 1.202689e-01,
1.320000, 1.008943e+00,1.320000, 2.259594e-01,1.320000, 9.981899e-01,1.320000, 1.210732e-01,
1.330000, 1.015747e+00,1.330000, 2.261474e-01,1.330000, 9.999965e-01,1.330000, 1.218897e-01,
1.340000, 1.022615e+00,1.340000, 2.263387e-01,1.340000, 9.978565e-01,1.340000, 1.227138e-01,
1.350000, 1.029505e+00,1.350000, 2.265333e-01,1.350000, 9.917785e-01,1.350000, 1.235406e-01,
1.360000, 1.036377e+00,1.360000, 2.267312e-01,1.360000, 9.817863e-01,1.360000, 1.243652e-01,
1.370000, 1.043188e+00,1.370000, 2.269324e-01,1.370000, 9.679195e-01,1.370000, 1.251826e-01,
1.380000, 1.049896e+00,1.380000, 2.271367e-01,1.380000, 9.502328e-01,1.380000, 1.259876e-01,
1.390000, 1.056458e+00,1.390000, 2.273443e-01,1.390000, 9.287959e-01,1.390000, 1.267750e-01,
1.400000, 1.062830e+00,1.400000, 2.275549e-01,1.400000, 9.036935e-01,1.400000, 1.275396e-01,
1.410000, 1.068968e+00,1.410000, 2.277686e-01,1.410000, 8.750246e-01,1.410000, 1.282762e-01,
1.420000, 1.074831e+00,1.420000, 2.279851e-01,1.420000, 8.429024e-01,1.420000, 1.289797e-01,
1.430000, 1.080375e+00,1.430000, 2.282043e-01,1.430000, 8.074537e-01,1.430000, 1.296450e-01,
1.440000, 1.085559e+00,1.440000, 2.284261e-01,1.440000, 7.688183e-01,1.440000, 1.302671e-01,
1.450000, 1.090343e+00,1.450000, 2.286504e-01,1.450000, 7.271487e-01,1.450000, 1.308412e-01,
1.460000, 1.094688e+00,1.460000, 2.288768e-01,1.460000, 6.826094e-01,1.460000, 1.313626e-01,
1.470000, 1.098558e+00,1.470000, 2.291053e-01,1.470000, 6.353762e-01,1.470000, 1.318269e-01,
1.480000, 1.101917e+00,1.480000, 2.293355e-01,1.480000, 5.856354e-01,1.480000, 1.322300e-01,
1.490000, 1.104733e+00,1.490000, 2.295672e-01,1.490000, 5.335834e-01,1.490000, 1.325680e-01,
1.500000, 1.106977e+00,1.500000, 2.298002e-01,1.500000, 4.794255e-01,1.500000, 1.328373e-01,
1.510000, 1.108623e+00,1.510000, 2.300342e-01,1.510000, 4.233756e-01,1.510000, 1.330347e-01,
1.520000, 1.109645e+00,1.520000, 2.302689e-01,1.520000, 3.656549e-01,1.520000, 1.331575e-01,
1.530000, 1.110026e+00,1.530000, 2.305041e-01,1.530000, 3.064910e-01,1.530000, 1.332031e-01,
1.540000, 1.109748e+00,1.540000, 2.307393e-01,1.540000, 2.461176e-01,1.540000, 1.331698e-01,
1.550000, 1.108800e+00,1.550000, 2.309743e-01,1.550000, 1.847729e-01,1.550000, 1.330560e-01,
1.560000, 1.107171e+00,1.560000, 2.312089e-01,1.560000, 1.226989e-01,1.560000, 1.328606e-01,
1.570000, 1.104859e+00,1.570000, 2.314426e-01,1.570000, 6.014072e-02,1.570000, 1.325831e-01,
1.580000, 1.101861e+00,1.580000, 2.316751e-01,1.580000, 0.000000e+00,1.580000, 1.322234e-01,
1.610000, 1.055698e+00,1.610000, 2.344971e-01,1.610000, 0.000000e+00,1.610000, 1.266837e-01,
1.650000, 1.041749e+00,1.650000, 2.353287e-01,1.650000, 0.000000e+00,1.650000, 1.250099e-01,
1.703333, 1.023438e+00,1.703333, 2.363964e-01,1.703333, 0.000000e+00,1.703333, 1.228126e-01,
1.774444, 9.995259e-01,1.774444, 2.377474e-01,1.774444, 0.000000e+00,1.774444, 1.199431e-01,
1.845556, 9.761118e-01,1.845556, 2.390259e-01,1.845556, 0.000000e+00,1.845556, 1.171334e-01,
1.916667, 9.531904e-01,1.916667, 2.402327e-01,1.916667, 0.000000e+00,1.916667, 1.143828e-01,
1.987778, 9.307558e-01,1.987778, 2.413681e-01,1.987778, 0.000000e+00,1.987778, 1.116907e-01,
2.058889, 9.088022e-01,2.058889, 2.424328e-01,2.058889, 0.000000e+00,2.058889, 1.090563e-01,
2.080000, 9.023270e-01,2.080000, 2.427427e-01,2.080000, 2.654821e-03,2.080000, 1.082792e-01,
2.090000, 8.962679e-01,2.090000, 2.430319e-01,2.090000, 6.543988e-02,2.090000, 1.075522e-01,
2.100000, 8.938119e-01,2.100000, 2.431748e-01,2.100000, 1.279667e-01,2.100000, 1.072574e-01,
2.110000, 8.919179e-01,2.110000, 2.433169e-01,2.110000, 1.899885e-01,2.110000, 1.070301e-01,
2.120000, 8.905782e-01,2.120000, 2.434584e-01,2.120000, 2.512604e-01,2.120000, 1.068694e-01,
2.130000, 8.897839e-01,2.130000, 2.435995e-01,2.130000, 3.115408e-01,2.130000, 1.067741e-01,
2.140000, 8.895253e-01,2.140000, 2.437407e-01,2.140000, 3.705916e-01,2.140000, 1.067430e-01,
2.150000, 8.897911e-01,2.150000, 2.438820e-01,2.150000, 4.281799e-01,2.150000, 1.067749e-01,
2.160000, 8.905691e-01,2.160000, 2.440238e-01,2.160000, 4.840784e-01,2.160000, 1.068683e-01,
2.170000, 8.918459e-01,2.170000, 2.441664e-01,2.170000, 5.380664e-01,2.170000, 1.070215e-01,
2.180000, 8.936068e-01,2.180000, 2.443098e-01,2.180000, 5.899310e-01,2.180000, 1.072328e-01,
2.190000, 8.958357e-01,2.190000, 2.444545e-01,2.190000, 6.394673e-01,2.190000, 1.075003e-01,
2.200000, 8.985155e-01,2.200000, 2.446005e-01,2.200000, 6.864800e-01,2.200000, 1.078219e-01,
2.210000, 9.016275e-01,2.210000, 2.447481e-01,2.210000, 7.307834e-01,2.210000, 1.081953e-01,
2.220000, 9.051518e-01,2.220000, 2.448976e-01,2.220000, 7.722028e-01,2.220000, 1.086182e-01,
2.230000, 9.090669e-01,2.230000, 2.450491e-01,2.230000, 8.105746e-01,2.230000, 1.090880e-01,
2.240000, 9.133498e-01,2.240000, 2.452027e-01,2.240000, 8.457475e-01,2.240000, 1.096020e-01,
2.250000, 9.179764e-01,2.250000, 2.453588e-01,2.250000, 8.775826e-01,2.250000, 1.101572e-01,
2.260000, 9.229207e-01,2.260000, 2.455173e-01,2.260000, 9.059542e-01,2.260000, 1.107505e-01,
2.270000, 9.281553e-01,2.270000, 2.456786e-01,2.270000, 9.307505e-01,2.270000, 1.113786e-01,
2.280000, 9.336513e-01,2.280000, 2.458426e-01,2.280000, 9.518735e-01,2.280000, 1.120382e-01,
2.290000, 9.393784e-01,2.290000, 2.460096e-01,2.290000, 9.692400e-01,2.290000, 1.127254e-01,
2.300000, 9.453046e-01,2.300000, 2.461796e-01,2.300000, 9.827813e-01,2.300000, 1.134366e-01,
2.310000, 9.513968e-01,2.310000, 2.463528e-01,2.310000, 9.924439e-01,2.310000, 1.141676e-01,
2.320000, 9.576201e-01,2.320000, 2.465291e-01,2.320000, 9.981899e-01,2.320000, 1.149144e-01,
2.330000, 9.639386e-01,2.330000, 2.467087e-01,2.330000, 9.999965e-01,2.330000, 1.156726e-01,
2.340000, 9.703153e-01,2.340000, 2.468915e-01,2.340000, 9.978565e-01,2.340000, 1.164378e-01,
2.350000, 9.767118e-01,2.350000, 2.470777e-01,2.350000, 9.917785e-01,2.350000, 1.172054e-01,
2.360000, 9.830890e-01,2.360000, 2.472671e-01,2.360000, 9.817863e-01,2.360000, 1.179707e-01,
2.370000, 9.894070e-01,2.370000, 2.474598e-01,2.370000, 9.679195e-01,2.370000, 1.187288e-01,
2.380000, 9.956252e-01,2.380000, 2.476558e-01,2.380000, 9.502328e-01,2.380000, 1.194750e-01,
2.390000, 1.001703e+00,2.390000, 2.478549e-01,2.390000, 9.287959e-01,2.390000, 1.202043e-01,
2.400000, 1.007599e+00,2.400000, 2.480572e-01,2.400000, 9.036935e-01,2.400000, 1.209119e-01,
2.410000, 1.013272e+00,2.410000, 2.482624e-01,2.410000, 8.750246e-01,2.410000, 1.215927e-01,
2.420000, 1.018683e+00,2.420000, 2.484704e-01,2.420000, 8.429024e-01,2.420000, 1.222419e-01,
2.430000, 1.023789e+00,2.430000, 2.486812e-01,2.430000, 8.074537e-01,2.430000, 1.228547e-01,
2.440000, 1.028554e+00,2.440000, 2.488945e-01,2.440000, 7.688183e-01,2.440000, 1.234265e-01,
2.450000, 1.032938e+00,2.450000, 2.491102e-01,2.450000, 7.271487e-01,2.450000, 1.239526e-01,
2.460000, 1.036906e+00,2.460000, 2.493281e-01,2.460000, 6.826094e-01,2.460000, 1.244287e-01,
2.470000, 1.040421e+00,2.470000, 2.495479e-01,2.470000, 6.353762e-01,2.470000, 1.248506e-01,
2.480000, 1.043453e+00,2.480000, 2.497694e-01,2.480000, 5.856354e-01,2.480000, 1.252144e-01,
2.490000, 1.045970e+00,2.490000, 2.499924e-01,2.490000, 5.335834e-01,2.490000, 1.255164e-01,
2.500000, 1.047945e+00,2.500000, 2.502166e-01,2.500000, 4.794255e-01,2.500000, 1.257534e-01,
2.510000, 1.049352e+00,2.510000, 2.504416e-01,2.510000, 4.233756e-01,2.510000, 1.259223e-01,
2.520000, 1.050170e+00,2.520000, 2.506673e-01,2.520000, 3.656549e-01,2.520000, 1.260204e-01,
2.530000, 1.050381e+00,2.530000, 2.508933e-01,2.530000, 3.064910e-01,2.530000, 1.260457e-01,
2.540000, 1.049968e+00,2.540000, 2.511193e-01,2.540000, 2.461176e-01,2.540000, 1.259962e-01,
2.550000, 1.048921e+00,2.550000, 2.513450e-01,2.550000, 1.847729e-01,2.550000, 1.258705e-01,
2.560000, 1.047232e+00,2.560000, 2.515700e-01,2.560000, 1.226989e-01,2.560000, 1.256678e-01,
2.570000, 1.044896e+00,2.570000, 2.517940e-01,2.570000, 6.014072e-02,2.570000, 1.253875e-01,
2.580000, 1.041913e+00,2.580000, 2.520168e-01,2.580000, 6.938894e-18,2.580000, 1.250296e-01,
2.610000, 9.964764e-01,2.610000, 2.546903e-01,2.610000, 0.000000e+00,2.610000, 1.195772e-01,
2.650000, 9.827636e-01,2.650000, 2.554726e-01,2.650000, 0.000000e+00,2.650000, 1.179316e-01,
2.703333, 9.647787e-01,2.703333, 2.564705e-01,2.703333, 0.000000e+00,2.703333, 1.157734e-01,
2.774444, 9.413231e-01,2.774444, 2.577216e-01,2.774444, 0.000000e+00,2.774444, 1.129588e-01,
2.845556, 9.183855e-01,2.845556, 2.588939e-01,2.845556, 0.000000e+00,2.845556, 1.102063e-01,
2.916667, 8.959592e-01,2.916667, 2.599882e-01,2.916667, 0.000000e+00,2.916667, 1.075151e-01,
2.987778, 8.740373e-01,2.987778, 2.610055e-01,2.987778, 0.000000e+00,2.987778, 1.048845e-01,
3.058889, 8.526129e-01,3.058889, 2.619466e-01,3.058889, 0.000000e+00,3.058889, 1.023135e-01,
3.080000, 8.462962e-01,3.080000, 2.622193e-01,3.080000, 2.654821e-03,3.080000, 1.015555e-01,
3.090000, 8.403854e-01,3.090000, 2.624730e-01,3.090000, 6.543988e-02,3.090000, 1.008462e-01,
3.100000, 8.379688e-01,3.100000, 2.625979e-01,3.100000, 1.279667e-01,3.100000, 1.005563e-01,
3.110000, 8.360798e-01,3.110000, 2.627220e-01,3.110000, 1.899885e-01,3.110000, 1.003296e-01,
3.120000, 8.347109e-01,3.120000, 2.628454e-01,3.120000, 2.512604e-01,3.120000, 1.001653e-01,
3.130000, 8.338535e-01,3.130000, 2.629684e-01,3.130000, 3.115408e-01,3.130000, 1.000624e-01,
3.140000, 8.334983e-01,3.140000, 2.630912e-01,3.140000, 3.705916e-01,3.140000, 1.000198e-01,
3.150000, 8.336345e-01,3.150000, 2.632142e-01,3.150000, 4.281799e-01,3.150000, 1.000361e-01,
3.160000, 8.342505e-01,3.160000, 2.633376e-01,3.160000, 4.840784e-01,3.160000, 1.001101e-01,
3.170000, 8.353336e-01,3.170000, 2.634616e-01,3.170000, 5.380664e-01,3.170000, 1.002400e-01,
3.180000, 8.368697e-01,3.180000, 2.635865e-01,3.180000, 5.899310e-01,3.180000, 1.004244e-01,
3.190000, 8.388438e-01,3.190000, 2.637124e-01,3.190000, 6.394673e-01,3.190000, 1.006613e-01,
3.200000, 8.412394e-01,3.200000, 2.638397e-01,3.200000, 6.864800e-01,3.200000, 1.009487e-01,
3.210000, 8.440391e-01,3.210000, 2.639686e-01,3.210000, 7.307834e-01,3.210000, 1.012847e-01,
3.220000, 8.472240e-01,3.220000, 2.640992e-01,3.220000, 7.722028e-01,3.220000, 1.016669e-01,
3.230000, 8.507737e-01,3.230000, 2.642317e-01,3.230000, 8.105746e-01,3.230000, 1.020928e-01,
3.240000, 8.546669e-01,3.240000, 2.643663e-01,3.240000, 8.457475e-01,3.240000, 1.025600e-01,
3.250000, 8.588805e-01,3.250000, 2.645033e-01,3.250000, 8.775826e-01,3.250000, 1.030657e-01,
3.260000, 8.633903e-01,3.260000, 2.646427e-01,3.260000, 9.059542e-01,3.260000, 1.036068e-01,
3.270000, 8.681705e-01,3.270000, 2.647847e-01,3.270000, 9.307505e-01,3.270000, 1.041805e-01,
3.280000, 8.731940e-01,3.280000, 2.649295e-01,3.280000, 9.518735e-01,3.280000, 1.047833e-01,
3.290000, 8.784322e-01,3.290000, 2.650771e-01,3.290000, 9.692400e-01,3.290000, 1.054119e-01,
3.300000, 8.838554e-01,3.300000, 2.652276e-01,3.300000, 9.827813e-01,3.300000, 1.060626e-01,
3.310000, 8.894322e-01,3.310000, 2.653813e-01,3.310000, 9.924439e-01,3.310000, 1.067319e-01,
3.320000, 8.951303e-01,3.320000, 2.655380e-01,3.320000, 9.981899e-01,3.320000, 1.074156e-01,
3.330000, 9.009160e-01,3.330000, 2.656979e-01,3.330000, 9.999965e-01,3.330000, 1.081099e-01,
3.340000, 9.067546e-01,3.340000, 2.658610e-01,3.340000, 9.978565e-01,3.340000, 1.088105e-01,
3.350000, 9.126102e-01,3.350000, 2.660273e-01,3.350000, 9.917785e-01,3.350000, 1.095132e-01,
3.360000, 9.184464e-01,3.360000, 2.661969e-01,3.360000, 9.817863e-01,3.360000, 1.102136e-01,
3.370000, 9.242258e-01,3.370000, 2.663696e-01,3.370000, 9.679195e-01,3.370000, 1.109071e-01,
3.380000, 9.299107e-01,3.380000, 2.665455e-01,3.380000, 9.502328e-01,3.380000, 1.115893e-01,
3.390000, 9.354629e-01,3.390000, 2.667244e-01,3.390000, 9.287959e-01,3.390000, 1.122556e-01,
3.400000, 9.408442e-01,3.400000, 2.669064e-01,3.400000, 9.036935e-01,3.400000, 1.129013e-01,
3.410000, 9.460163e-01,3.410000, 2.670912e-01,3.410000, 8.750246e-01,3.410000, 1.135220e-01,
3.420000, 9.509415e-01,3.420000, 2.672788e-01,3.420000, 8.429024e-01,3.420000, 1.141130e-01,
3.430000, 9.555825e-01,3.430000, 2.674690e-01,3.430000, 8.074537e-01,3.430000, 1.146699e-01,
3.440000, 9.599030e-01,3.440000, 2.676617e-01,3.440000, 7.688183e-01,3.440000, 1.151884e-01,
3.450000, 9.638675e-01,3.450000, 2.678566e-01,3.450000, 7.271487e-01,3.450000, 1.156641e-01,
3.460000, 9.674423e-01,3.460000, 2.680536e-01,3.460000, 6.826094e-01,3.460000, 1.160931e-01,
3.470000, 9.705952e-01,3.470000, 2.682524e-01,3.470000, 6.353762e-01,3.470000, 1.164714e-01,
3.480000, 9.732957e-01,3.480000, 2.684529e-01,3.480000, 5.856354e-01,3.480000, 1.167955e-01,
3.490000, 9.755157e-01,3.490000, 2.686546e-01,3.490000, 5.335834e-01,3.490000, 1.170619e-01,
3.500000, 9.772296e-01,3.500000, 2.688575e-01,3.500000, 4.794255e-01,3.500000, 1.172676e-01,
3.510000, 9.784143e-01,3.510000, 2.690611e-01,3.510000, 4.233756e-01,3.510000, 1.174097e-01,
3.520000, 9.790496e-01,3.520000, 2.692652e-01,3.520000, 3.656549e-01,3.520000, 1.174860e-01,
3.530000, 9.791184e-01,3.530000, 2.694696e-01,3.530000, 3.064910e-01,3.530000, 1.174942e-01,
3.540000, 9.786068e-01,3.540000, 2.696738e-01,3.540000, 2.461176e-01,3.540000, 1.174328e-01,
3.550000, 9.775042e-01,3.550000, 2.698775e-01,3.550000, 1.847729e-01,3.550000, 1.173005e-01,
3.560000, 9.758035e-01,3.560000, 2.700805e-01,3.560000, 1.226989e-01,3.560000, 1.170964e-01,
3.570000, 9.735012e-01,3.570000, 2.702824e-01,3.570000, 6.014072e-02,3.570000, 1.168201e-01,
3.580000, 9.705972e-01,3.580000, 2.704829e-01,3.580000, 0.000000e+00,3.580000, 1.164717e-01,
3.610000, 9.267773e-01,3.610000, 2.728523e-01,3.610000, 0.000000e+00,3.610000, 1.112133e-01,
3.650000, 9.135680e-01,3.650000, 2.735384e-01,3.650000, 0.000000e+00,3.650000, 1.096282e-01,
3.703333, 8.962602e-01,3.703333, 2.744056e-01,3.703333, 0.000000e+00,3.703333, 1.075512e-01,
3.774444, 8.737169e-01,3.774444, 2.754780e-01,3.774444, 0.000000e+00,3.774444, 1.048460e-01,
3.845556, 8.516998e-01,3.845556, 2.764677e-01,3.845556, 0.000000e+00,3.845556, 1.022040e-01,
3.916667, 8.302009e-01,3.916667, 2.773758e-01,3.916667, 0.000000e+00,3.916667, 9.962411e-02,
3.987778, 8.092122e-01,3.987778, 2.782036e-01,3.987778, 0.000000e+00,3.987778, 9.710546e-02,
4.058889, 7.887254e-01,4.058889, 2.789523e-01,4.058889, 0.000000e+00,4.058889, 9.464705e-02,
4.080000, 7.826875e-01,4.080000, 2.791676e-01,4.080000, 2.654821e-03,4.080000, 9.392250e-02,
4.090000, 7.770377e-01,4.090000, 2.793668e-01,4.090000, 6.543988e-02,4.090000, 9.324452e-02,
